timestamp, orientation_x, orientation_y, joystick_action, joystick_state
"Sat Sep 16 10:56:15 2023
", -2.20, 8.46, none, none
"Sat Sep 16 10:56:15 2023
", -4.92, 10.21, none, none
"Sat Sep 16 10:56:15 2023
", -7.30, 12.14, none, none
"Sat Sep 16 10:56:15 2023
", -13.40, 12.86, none, none
"Sat Sep 16 10:56:15 2023
", -23.15, 14.11, none, none
"Sat Sep 16 10:56:15 2023
", -37.61, 9.46, none, none
"Sat Sep 16 10:56:15 2023
", -49.39, 0.14, none, none
"Sat Sep 16 10:56:15 2023
", -55.02, -8.02, none, none
"Sat Sep 16 10:56:15 2023
", -58.47, -11.12, none, none
"Sat Sep 16 10:56:15 2023
", -61.94, -12.44, none, none
"Sat Sep 16 10:56:15 2023
", -59.47, -9.35, none, none
"Sat Sep 16 10:56:15 2023
", -58.13, 1.72, none, none
"Sat Sep 16 10:56:15 2023
", -53.72, 15.44, none, none
"Sat Sep 16 10:56:15 2023
", -45.92, 26.38, none, none
"Sat Sep 16 10:56:15 2023
", -40.00, 38.97, none, none
"Sat Sep 16 10:56:15 2023
", -33.54, 50.25, none, none
"Sat Sep 16 10:56:15 2023
", -19.87, 62.75, none, none
"Sat Sep 16 10:56:15 2023
", -9.03, 66.89, none, none
"Sat Sep 16 10:56:16 2023
", 3.00, 68.09, none, none
"Sat Sep 16 10:56:16 2023
", 12.43, 68.04, none, none
"Sat Sep 16 10:56:16 2023
", 12.21, 65.11, none, none
"Sat Sep 16 10:56:16 2023
", 8.75, 59.47, none, none
"Sat Sep 16 10:56:16 2023
", 8.70, 56.06, none, none
"Sat Sep 16 10:56:16 2023
", 6.10, 61.20, none, none
"Sat Sep 16 10:56:16 2023
", 3.07, 70.10, none, none
"Sat Sep 16 10:56:16 2023
", 16.82, 77.98, none, none
"Sat Sep 16 10:56:16 2023
", 34.40, 78.87, none, none
"Sat Sep 16 10:56:16 2023
", 38.00, 76.48, none, none
"Sat Sep 16 10:56:16 2023
", 30.76, 76.35, none, none
"Sat Sep 16 10:56:16 2023
", 7.82, 74.24, none, none
"Sat Sep 16 10:56:16 2023
", -13.45, 77.24, none, none
"Sat Sep 16 10:56:16 2023
", -45.97, 76.44, none, none
"Sat Sep 16 10:56:16 2023
", -72.60, 72.70, none, none
"Sat Sep 16 10:56:16 2023
", -74.29, 71.29, none, none
"Sat Sep 16 10:56:16 2023
", -70.38, 69.32, none, none
"Sat Sep 16 10:56:16 2023
", -74.79, 68.85, none, none
"Sat Sep 16 10:56:16 2023
", -75.53, 69.07, none, none
"Sat Sep 16 10:56:16 2023
", -76.44, 69.75, none, none
"Sat Sep 16 10:56:16 2023
", -72.93, 69.78, none, none
"Sat Sep 16 10:56:16 2023
", -73.26, 69.43, none, none
"Sat Sep 16 10:56:16 2023
", -75.42, 69.58, none, none
"Sat Sep 16 10:56:16 2023
", -67.25, 68.56, none, none
"Sat Sep 16 10:56:16 2023
", -55.61, 65.09, none, none
"Sat Sep 16 10:56:16 2023
", -47.40, 59.82, none, none
"Sat Sep 16 10:56:16 2023
", -39.36, 54.11, none, none
"Sat Sep 16 10:56:16 2023
", -33.12, 50.49, none, none
"Sat Sep 16 10:56:16 2023
", -28.08, 47.37, none, none
"Sat Sep 16 10:56:16 2023
", -25.97, 43.38, none, none
"Sat Sep 16 10:56:16 2023
", -15.26, 38.93, none, none
"Sat Sep 16 10:56:16 2023
", -15.00, 32.94, none, none
"Sat Sep 16 10:56:16 2023
", -11.13, 24.30, none, none
"Sat Sep 16 10:56:16 2023
", -4.45, 13.70, none, none
"Sat Sep 16 10:56:16 2023
", -5.77, 4.39, none, none
"Sat Sep 16 10:56:16 2023
", -10.20, 4.73, none, none
"Sat Sep 16 10:56:16 2023
", -7.89, 0.85, none, none
"Sat Sep 16 10:56:16 2023
", -9.82, 0.95, none, none
"Sat Sep 16 10:56:17 2023
", -14.86, -1.13, none, none
"Sat Sep 16 10:56:17 2023
", -17.27, 1.30, none, none
"Sat Sep 16 10:56:17 2023
", -18.06, 1.66, none, none
"Sat Sep 16 10:56:17 2023
", -18.27, 2.07, none, none
"Sat Sep 16 10:56:17 2023
", -18.08, 2.19, none, none
"Sat Sep 16 10:56:17 2023
", -17.29, 1.65, none, none
"Sat Sep 16 10:56:17 2023
", -17.30, 2.29, none, none
"Sat Sep 16 10:56:17 2023
", -17.30, 2.73, none, none
"Sat Sep 16 10:56:17 2023
", -17.33, 3.18, none, none
"Sat Sep 16 10:56:17 2023
", -17.33, 3.62, none, none
"Sat Sep 16 10:56:17 2023
", -17.29, 4.05, none, none
"Sat Sep 16 10:56:17 2023
", -17.23, 4.47, none, none
"Sat Sep 16 10:56:17 2023
", -17.15, 4.88, none, none
"Sat Sep 16 10:56:17 2023
", -17.05, 5.28, none, none
"Sat Sep 16 10:56:17 2023
", -16.92, 5.65, none, none
"Sat Sep 16 10:56:17 2023
", -16.77, 6.01, none, none
"Sat Sep 16 10:56:17 2023
", -16.61, 6.35, none, none
"Sat Sep 16 10:56:17 2023
", -16.43, 6.68, none, none
"Sat Sep 16 10:56:17 2023
", -16.24, 6.99, none, none
"Sat Sep 16 10:56:17 2023
", -16.05, 7.30, none, none
"Sat Sep 16 10:56:17 2023
", -15.83, 7.58, none, none
"Sat Sep 16 10:56:17 2023
", -15.61, 7.84, none, none
"Sat Sep 16 10:56:17 2023
", -15.38, 8.09, none, none
"Sat Sep 16 10:56:17 2023
", -15.14, 8.33, none, none
"Sat Sep 16 10:56:17 2023
", -14.97, 8.57, none, none
"Sat Sep 16 10:56:17 2023
", -14.72, 8.78, none, none
"Sat Sep 16 10:56:17 2023
", -14.46, 8.97, none, none
"Sat Sep 16 10:56:17 2023
", -14.13, 9.11, none, none
"Sat Sep 16 10:56:17 2023
", -13.87, 9.27, none, none
"Sat Sep 16 10:56:17 2023
", -13.61, 9.42, none, none
"Sat Sep 16 10:56:17 2023
", -13.35, 9.55, none, none
"Sat Sep 16 10:56:17 2023
", -13.16, 9.71, none, none
"Sat Sep 16 10:56:17 2023
", -12.89, 9.81, none, none
"Sat Sep 16 10:56:17 2023
", -12.63, 9.91, none, none
"Sat Sep 16 10:56:17 2023
", -12.36, 9.99, none, none
"Sat Sep 16 10:56:17 2023
", -12.10, 10.06, none, none
"Sat Sep 16 10:56:17 2023
", -11.85, 10.12, none, none
"Sat Sep 16 10:56:18 2023
", -11.60, 10.17, none, none
"Sat Sep 16 10:56:18 2023
", -11.35, 10.21, none, none
"Sat Sep 16 10:56:18 2023
", -11.10, 10.24, none, none
"Sat Sep 16 10:56:18 2023
", -10.86, 10.26, none, none
"Sat Sep 16 10:56:18 2023
", -10.63, 10.28, none, none
"Sat Sep 16 10:56:18 2023
", -10.40, 10.29, none, none
"Sat Sep 16 10:56:18 2023
", -10.16, 10.28, none, none
"Sat Sep 16 10:56:18 2023
", -9.94, 10.28, none, none
"Sat Sep 16 10:56:18 2023
", -9.78, 10.20, none, none
"Sat Sep 16 10:56:18 2023
", -9.57, 10.18, none, none
"Sat Sep 16 10:56:18 2023
", -9.36, 10.15, none, none
"Sat Sep 16 10:56:18 2023
", -9.16, 10.13, none, none
"Sat Sep 16 10:56:18 2023
", -8.96, 10.10, none, none
"Sat Sep 16 10:56:18 2023
", -8.76, 10.06, none, none
"Sat Sep 16 10:56:18 2023
", -8.56, 10.01, none, none
"Sat Sep 16 10:56:18 2023
", -8.42, 10.02, none, none
"Sat Sep 16 10:56:18 2023
", -8.24, 9.97, none, none
"Sat Sep 16 10:56:18 2023
", -8.06, 9.91, none, none
"Sat Sep 16 10:56:18 2023
", -7.90, 9.86, none, none
"Sat Sep 16 10:56:18 2023
", -7.72, 9.80, none, none
"Sat Sep 16 10:56:18 2023
", -7.56, 9.73, none, none
"Sat Sep 16 10:56:18 2023
", -7.41, 9.67, none, none
"Sat Sep 16 10:56:18 2023
", -7.26, 9.60, none, none
"Sat Sep 16 10:56:18 2023
", -7.11, 9.53, none, none
"Sat Sep 16 10:56:18 2023
", -6.97, 9.46, none, none
"Sat Sep 16 10:56:18 2023
", -6.83, 9.38, none, none
"Sat Sep 16 10:56:18 2023
", -6.70, 9.31, none, none
"Sat Sep 16 10:56:18 2023
", -6.61, 9.30, none, none
"Sat Sep 16 10:56:18 2023
", -6.48, 9.22, none, none
"Sat Sep 16 10:56:18 2023
", -6.36, 9.14, none, none
"Sat Sep 16 10:56:18 2023
", -6.24, 9.09, none, none
"Sat Sep 16 10:56:18 2023
", -6.12, 9.02, none, none
"Sat Sep 16 10:56:18 2023
", -6.01, 8.94, none, none
"Sat Sep 16 10:56:18 2023
", -5.91, 8.84, none, none
"Sat Sep 16 10:56:18 2023
", -5.81, 8.74, none, none
"Sat Sep 16 10:56:18 2023
", -5.71, 8.66, none, none
"Sat Sep 16 10:56:18 2023
", -5.62, 8.59, none, none
"Sat Sep 16 10:56:18 2023
", -5.53, 8.52, none, none
"Sat Sep 16 10:56:19 2023
", -5.45, 8.44, none, none
"Sat Sep 16 10:56:19 2023
", -5.37, 8.36, none, none
"Sat Sep 16 10:56:19 2023
", -5.28, 8.28, none, none
"Sat Sep 16 10:56:19 2023
", -5.21, 8.20, none, none
"Sat Sep 16 10:56:19 2023
", -5.08, 8.21, none, none
"Sat Sep 16 10:56:19 2023
", -4.92, 8.02, none, none
"Sat Sep 16 10:56:19 2023
", -4.84, 7.92, none, none
"Sat Sep 16 10:56:19 2023
", -4.71, 7.80, none, none
"Sat Sep 16 10:56:19 2023
", -4.66, 7.73, none, none
"Sat Sep 16 10:56:19 2023
", -4.58, 7.58, none, none
"Sat Sep 16 10:56:19 2023
", -4.52, 7.53, none, none
"Sat Sep 16 10:56:19 2023
", -4.46, 7.45, none, none
"Sat Sep 16 10:56:19 2023
", -4.40, 7.38, none, none
"Sat Sep 16 10:56:19 2023
", -4.33, 7.24, none, none
"Sat Sep 16 10:56:19 2023
", -4.28, 7.17, none, none
"Sat Sep 16 10:56:19 2023
", -4.24, 7.10, none, none
"Sat Sep 16 10:56:19 2023
", -4.20, 7.04, none, none
"Sat Sep 16 10:56:19 2023
", -4.15, 6.97, none, none
"Sat Sep 16 10:56:19 2023
", -4.11, 6.90, none, none
"Sat Sep 16 10:56:19 2023
", -4.07, 6.84, none, none
"Sat Sep 16 10:56:19 2023
", -4.03, 6.77, none, none
"Sat Sep 16 10:56:19 2023
", -4.01, 6.78, none, none
"Sat Sep 16 10:56:19 2023
", -3.98, 6.72, none, none
"Sat Sep 16 10:56:19 2023
", -3.94, 6.66, none, none
"Sat Sep 16 10:56:19 2023
", -3.91, 6.59, none, none
"Sat Sep 16 10:56:19 2023
", -3.88, 6.53, none, none
"Sat Sep 16 10:56:19 2023
", -3.85, 6.47, none, none
"Sat Sep 16 10:56:19 2023
", -3.82, 6.42, none, none
"Sat Sep 16 10:56:19 2023
", -3.79, 6.36, none, none
"Sat Sep 16 10:56:19 2023
", -3.78, 6.38, none, none
"Sat Sep 16 10:56:19 2023
", -3.75, 6.32, none, none
"Sat Sep 16 10:56:19 2023
", -3.73, 6.26, none, none
"Sat Sep 16 10:56:19 2023
", -3.70, 6.20, none, none
"Sat Sep 16 10:56:19 2023
", -3.68, 6.15, none, none
"Sat Sep 16 10:56:19 2023
", -3.66, 6.09, none, none
"Sat Sep 16 10:56:19 2023
", -3.64, 6.04, none, none
"Sat Sep 16 10:56:19 2023
", -3.61, 5.99, none, none
"Sat Sep 16 10:56:19 2023
", -3.60, 6.00, none, none
"Sat Sep 16 10:56:20 2023
", -3.57, 5.96, none, none
"Sat Sep 16 10:56:20 2023
", -3.55, 5.92, none, none
"Sat Sep 16 10:56:20 2023
", -3.53, 5.87, none, none
"Sat Sep 16 10:56:20 2023
", -3.51, 5.82, none, none
"Sat Sep 16 10:56:20 2023
", -3.49, 5.77, none, none
"Sat Sep 16 10:56:20 2023
", -3.47, 5.72, none, none
"Sat Sep 16 10:56:20 2023
", -3.46, 5.68, none, none
"Sat Sep 16 10:56:20 2023
", -3.46, 5.70, none, none
"Sat Sep 16 10:56:20 2023
", -3.44, 5.66, none, none
"Sat Sep 16 10:56:20 2023
", -3.43, 5.61, none, none
"Sat Sep 16 10:56:20 2023
", -3.41, 5.57, none, none
"Sat Sep 16 10:56:20 2023
", -3.39, 5.46, none, none
"Sat Sep 16 10:56:20 2023
", -3.38, 5.42, none, none
"Sat Sep 16 10:56:20 2023
", -3.37, 5.37, none, none
"Sat Sep 16 10:56:20 2023
", -3.35, 5.32, none, none
"Sat Sep 16 10:56:20 2023
", -3.34, 5.28, none, none
"Sat Sep 16 10:56:20 2023
", -3.33, 5.24, none, none
"Sat Sep 16 10:56:20 2023
", -3.32, 5.21, none, none
"Sat Sep 16 10:56:20 2023
", -3.31, 5.17, none, none
"Sat Sep 16 10:56:20 2023
", -3.31, 5.22, none, none
"Sat Sep 16 10:56:20 2023
", -3.30, 5.16, none, none
"Sat Sep 16 10:56:20 2023
", -3.29, 5.13, none, none
"Sat Sep 16 10:56:20 2023
", -3.28, 5.09, none, none
"Sat Sep 16 10:56:20 2023
", -3.28, 5.05, none, none
"Sat Sep 16 10:56:20 2023
", -3.27, 5.02, none, none
"Sat Sep 16 10:56:20 2023
", -3.26, 4.98, none, none
"Sat Sep 16 10:56:20 2023
", -3.25, 4.94, none, none
"Sat Sep 16 10:56:20 2023
", -3.24, 4.91, none, none
"Sat Sep 16 10:56:20 2023
", -3.23, 4.88, none, none
"Sat Sep 16 10:56:20 2023
", -3.23, 4.85, none, none
"Sat Sep 16 10:56:20 2023
", -3.22, 4.82, none, none
"Sat Sep 16 10:56:20 2023
", -3.22, 4.86, none, none
"Sat Sep 16 10:56:20 2023
", -3.22, 4.82, none, none
"Sat Sep 16 10:56:20 2023
", -3.21, 4.80, none, none
"Sat Sep 16 10:56:20 2023
", -3.20, 4.77, none, none
"Sat Sep 16 10:56:20 2023
", -3.19, 4.74, none, none
"Sat Sep 16 10:56:20 2023
", -3.19, 4.71, none, none
"Sat Sep 16 10:56:21 2023
", -3.18, 4.68, none, none
"Sat Sep 16 10:56:21 2023
", -3.17, 4.66, none, none
"Sat Sep 16 10:56:21 2023
", -3.17, 4.63, none, none
"Sat Sep 16 10:56:21 2023
", -3.15, 4.54, none, none
"Sat Sep 16 10:56:21 2023
", -3.15, 4.51, none, none
"Sat Sep 16 10:56:21 2023
", -3.15, 4.49, none, none
"Sat Sep 16 10:56:21 2023
", -3.14, 4.47, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.44, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.42, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.40, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.38, none, none
"Sat Sep 16 10:56:21 2023
", -3.12, 4.36, none, none
"Sat Sep 16 10:56:21 2023
", -3.19, 4.33, none, none
"Sat Sep 16 10:56:21 2023
", -3.19, 4.32, none, none
"Sat Sep 16 10:56:21 2023
", -3.18, 4.29, none, none
"Sat Sep 16 10:56:21 2023
", -3.16, 4.21, none, none
"Sat Sep 16 10:56:21 2023
", -3.16, 4.19, none, none
"Sat Sep 16 10:56:21 2023
", -3.15, 4.17, none, none
"Sat Sep 16 10:56:21 2023
", -3.15, 4.15, none, none
"Sat Sep 16 10:56:21 2023
", -3.14, 4.13, none, none
"Sat Sep 16 10:56:21 2023
", -3.14, 4.12, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.10, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.08, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.07, none, none
"Sat Sep 16 10:56:21 2023
", -3.13, 4.05, none, none
"Sat Sep 16 10:56:21 2023
", -3.12, 4.03, none, none
"Sat Sep 16 10:56:21 2023
", -3.12, 4.02, none, none
"Sat Sep 16 10:56:21 2023
", -3.11, 4.01, none, none
"Sat Sep 16 10:56:21 2023
", -3.12, 3.99, none, none
"Sat Sep 16 10:56:21 2023
", -3.12, 3.97, none, none
"Sat Sep 16 10:56:21 2023
", -3.11, 3.96, none, none
"Sat Sep 16 10:56:21 2023
", -3.11, 3.96, none, none
"Sat Sep 16 10:56:21 2023
", -3.11, 3.95, none, none
"Sat Sep 16 10:56:21 2023
", -3.10, 3.93, none, none
"Sat Sep 16 10:56:21 2023
", -3.10, 3.92, none, none
"Sat Sep 16 10:56:21 2023
", -3.10, 3.91, none, none
"Sat Sep 16 10:56:21 2023
", -3.11, 3.90, none, none
"Sat Sep 16 10:56:21 2023
", -3.11, 3.89, none, none
"Sat Sep 16 10:56:22 2023
", -3.11, 3.88, none, none
"Sat Sep 16 10:56:22 2023
", -3.11, 3.80, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.79, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.78, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.78, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.77, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.83, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.82, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.81, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.80, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.80, none, none
"Sat Sep 16 10:56:22 2023
", -3.10, 3.79, none, none
"Sat Sep 16 10:56:22 2023
", -3.09, 3.78, none, none
"Sat Sep 16 10:56:22 2023
", -3.09, 3.77, none, none
"Sat Sep 16 10:56:22 2023
", -3.09, 3.77, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.76, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.75, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.74, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.80, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.79, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.79, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.78, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.77, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.76, none, none
"Sat Sep 16 10:56:22 2023
", -3.08, 3.75, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.75, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.74, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.73, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.72, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.71, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.77, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.76, none, none
"Sat Sep 16 10:56:22 2023
", -3.06, 3.75, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.75, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.81, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.80, none, none
"Sat Sep 16 10:56:22 2023
", -3.07, 3.79, none, none
"Sat Sep 16 10:56:23 2023
", -3.07, 3.78, none, none
"Sat Sep 16 10:56:23 2023
", -3.07, 3.83, none, none
"Sat Sep 16 10:56:23 2023
", -3.07, 3.82, none, none
"Sat Sep 16 10:56:23 2023
", -3.07, 3.82, none, none
"Sat Sep 16 10:56:23 2023
", -3.06, 3.81, none, none
"Sat Sep 16 10:56:23 2023
", -3.06, 3.80, none, none
"Sat Sep 16 10:56:23 2023
", -3.05, 3.79, none, none
"Sat Sep 16 10:56:23 2023
", -3.05, 3.78, none, none
"Sat Sep 16 10:56:23 2023
", -3.05, 3.77, none, none
"Sat Sep 16 10:56:23 2023
", -3.04, 3.70, none, none
"Sat Sep 16 10:56:23 2023
", -3.04, 3.69, none, none
"Sat Sep 16 10:56:23 2023
", -3.04, 3.68, none, none
"Sat Sep 16 10:56:23 2023
", -3.05, 3.67, none, none
"Sat Sep 16 10:56:23 2023
", -3.04, 3.74, none, none
"Sat Sep 16 10:56:23 2023
", -3.04, 3.73, none, none
"Sat Sep 16 10:56:23 2023
", -3.04, 3.72, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.72, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.71, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.70, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.70, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.69, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.69, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.68, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.67, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.67, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.66, none, none
"Sat Sep 16 10:56:23 2023
", -3.02, 3.65, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.65, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.65, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.71, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.70, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.70, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.69, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.68, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.67, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.67, none, none
"Sat Sep 16 10:56:23 2023
", -3.03, 3.66, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.66, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.65, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.64, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.64, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.56, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.56, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.56, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.55, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.55, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.55, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.54, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.54, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.47, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.46, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.46, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.46, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.53, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.52, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.52, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.52, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.44, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.44, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.43, none, none
"Sat Sep 16 10:56:24 2023
", -3.04, 3.43, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.43, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.43, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.42, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.42, none, none
"Sat Sep 16 10:56:24 2023
", -3.02, 3.42, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.42, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.42, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.41, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.41, none, none
"Sat Sep 16 10:56:24 2023
", -3.03, 3.41, none, none
"Sat Sep 16 10:56:24 2023
", -3.02, 3.41, none, none
"Sat Sep 16 10:56:24 2023
", -3.02, 3.41, none, none
"Sat Sep 16 10:56:24 2023
", -3.02, 3.41, none, none
"Sat Sep 16 10:56:25 2023
", -3.02, 3.41, none, none
"Sat Sep 16 10:56:25 2023
", -3.02, 3.41, none, none
"Sat Sep 16 10:56:25 2023
", -3.02, 3.40, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.48, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.47, none, none
"Sat Sep 16 10:56:25 2023
", -3.02, 3.47, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.47, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.40, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.46, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.45, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.44, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.44, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.37, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.38, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.37, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.37, none, none
"Sat Sep 16 10:56:25 2023
", -3.00, 3.36, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.36, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.36, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.35, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.27, none, none
"Sat Sep 16 10:56:25 2023
", -3.01, 3.27, none, none
"Sat Sep 16 10:56:26 2023
", -3.01, 3.28, none, none
"Sat Sep 16 10:56:26 2023
", -3.01, 3.27, none, none
"Sat Sep 16 10:56:26 2023
", -3.01, 3.27, none, none
"Sat Sep 16 10:56:26 2023
", -3.01, 3.26, none, none
"Sat Sep 16 10:56:26 2023
", -3.01, 3.26, none, none
"Sat Sep 16 10:56:26 2023
", -3.02, 3.27, none, none
"Sat Sep 16 10:56:26 2023
", -3.02, 3.27, none, none
"Sat Sep 16 10:56:26 2023
", -3.02, 3.28, none, none
"Sat Sep 16 10:56:26 2023
", -3.09, 3.28, none, none
"Sat Sep 16 10:56:26 2023
", -3.09, 3.28, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
"Sat Sep 16 10:56:26 2023
", -3.08, 3.35, none, none
